wp_id,articolo_uuid,id_numero,numero_uuid,action,status,note
10495,,OEL-53,,set,dry,
10499,,OEL-53,,set,dry,
10515,,OEL-53,,set,dry,
10519,,OEL-53,,set,dry,
10528,,OEL-53,,set,dry,
10532,,OEL-53,,set,dry,
10552,,null,,null,dry,
10559,,null,,null,dry,
10564,,null,,null,dry,
10596,,OEL-54,,set,dry,
10589,,null,,null,dry,
10605,,OEL-54,,set,dry,
10615,,OEL-54,,set,dry,
10627,,OEL-54,,set,dry,
10650,,OEL-54,,set,dry,
10657,,null,,null,dry,
10665,,OEL-54,,set,dry,
10671,,OEL-54,,set,dry,
10677,,OEL-54,,set,dry,
10683,,OEL-54,,set,dry,
10688,,OEL-54,,set,dry,
10695,,null,,null,dry,
10742,,null,,null,dry,
10797,,OEL-55,,set,dry,
10818,,OEL-55,,set,dry,
10872,,OEL-55,,set,dry,
10883,,OEL-55,,set,dry,
10892,,OEL-55,,set,dry,
10890,,OEL-55,,set,dry,
10903,,OEL-55,,set,dry,
10904,,OEL-55,,set,dry,
10915,,OEL-55,,set,dry,
10951,,null,,null,dry,
10955,,null,,null,dry,
10958,,null,,null,dry,
10962,,null,,null,dry,
10966,,null,,null,dry,
10970,,null,,null,dry,
10973,,null,,null,dry,
10989,,OEL-144,,set,dry,
11025,,OEL-144,,set,dry,
11047,,OEL-144,,set,dry,
11056,,OEL-144,,set,dry,
11060,,OEL-144,,set,dry,
11166,,null,,null,dry,
11067,,OEL-56,,set,dry,
11072,,OEL-56,,set,dry,
11074,,OEL-56,,set,dry,
11076,,OEL-56,,set,dry,
11079,,OEL-56,,set,dry,
11097,,OEL-56,,set,dry,
11102,,OEL-56,,set,dry,
11104,,OEL-56,,set,dry,
11109,,OEL-56,,set,dry,
11111,,OEL-56,,set,dry,
11113,,OEL-56,,set,dry,
11114,,OEL-56,,set,dry,
11117,,OEL-56,,set,dry,
11119,,OEL-56,,set,dry,
11120,,OEL-56,,set,dry,
11121,,OEL-56,,set,dry,
11170,,OEL-141,,set,dry,
11186,,null,,null,dry,
11190,,null,,null,dry,
11198,,null,,null,dry,
11200,,null,,null,dry,
11787,,OEL-60,,set,dry,
11789,,OEL-60,,set,dry,
11214,,null,,null,dry,
11517,,OEL-58,,set,dry,
11628,,OEL-59,,set,dry,
11596,,OEL-59,,set,dry,
11461,,OEL-57,,set,dry,
11438,,OEL-57,,set,dry,
11446,,OEL-57,,set,dry,
11448,,null,,null,dry,
11450,,OEL-57,,set,dry,
11454,,OEL-57,,set,dry,
11467,,OEL-57,,set,dry,
11470,,OEL-57,,set,dry,
11475,,OEL-57,,set,dry,
11477,,OEL-57,,set,dry,
11524,,OEL-57,,set,dry,
11526,,OEL-58,,set,dry,
11530,,OEL-58,,set,dry,
11533,,OEL-58,,set,dry,
11535,,null,,null,dry,
11540,,OEL-58,,set,dry,
11538,,OEL-58,,set,dry,
11565,,OEL-128,,set,dry,
11600,,OEL-59,,set,dry,
11604,,OEL-59,,set,dry,
11609,,OEL-59,,set,dry,
11617,,OEL-59,,set,dry,
11619,,OEL-59,,set,dry,
11623,,OEL-59,,set,dry,
11631,,OEL-59,,set,dry,
11680,,null,,null,dry,
11636,,OEL-59,,set,dry,
11639,,OEL-59,,set,dry,
11640,,OEL-59,,set,dry,
11663,,null,,null,dry,
11676,,null,,null,dry,
11695,,OEL-145,,set,dry,
11706,,OEL-145,,set,dry,
11710,,OEL-145,,set,dry,
11781,,OEL-60,,set,dry,
11747,,OEL-145,,set,dry,
11754,,OEL-145,,set,dry,
11758,,OEL-145,,set,dry,
11762,,OEL-145,,set,dry,
11792,,OEL-60,,set,dry,
17458,,null,,null,dry,
11820,,OEL-60,,set,dry,
11824,,OEL-60,,set,dry,
11826,,OEL-60,,set,dry,
11830,,OEL-60,,set,dry,
11834,,OEL-60,,set,dry,
11838,,OEL-60,,set,dry,
12463,,OEL-146,,set,dry,
11993,,null,,null,dry,
12004,,null,,null,dry,
12040,,null,,null,dry,
12044,,null,,null,dry,
12048,,null,,null,dry,
12050,,OEL-112,,set,dry,
12052,,null,,null,dry,
12073,,OEL-62,,set,dry,
12107,,OEL-61,,set,dry,
12111,,OEL-61,,set,dry,
12113,,OEL-61,,set,dry,
12117,,OEL-61,,set,dry,
12692,,null,,null,dry,
12121,,OEL-61,,set,dry,
12178,,OEL-62,,set,dry,
12149,,OEL-61,,set,dry,
12152,,OEL-61,,set,dry,
12156,,OEL-61,,set,dry,
12160,,OEL-62,,set,dry,
12163,,OEL-61,,set,dry,
12166,,OEL-61,,set,dry,
12181,,OEL-62,,set,dry,
12183,,OEL-62,,set,dry,
12185,,OEL-62,,set,dry,
12187,,OEL-62,,set,dry,
12189,,OEL-62,,set,dry,
12192,,OEL-62,,set,dry,
12194,,OEL-62,,set,dry,
12196,,OEL-62,,set,dry,
12198,,OEL-62,,set,dry,
12200,,OEL-62,,set,dry,
12202,,OEL-62,,set,dry,
12204,,OEL-62,,set,dry,
12208,,OEL-62,,set,dry,
12224,,OEL-62,,set,dry,
12237,,null,,null,dry,
12248,,OEL-63,,set,dry,
12252,,OEL-63,,set,dry,
12279,,OEL-63,,set,dry,
12281,,OEL-63,,set,dry,
12284,,OEL-63,,set,dry,
12305,,OEL-63,,set,dry,
12307,,OEL-63,,set,dry,
12309,,OEL-63,,set,dry,
12312,,OEL-63,,set,dry,
12314,,OEL-63,,set,dry,
12319,,OEL-63,,set,dry,
12322,,OEL-63,,set,dry,
12325,,OEL-63,,set,dry,
12379,,OEL-64,,set,dry,
12385,,OEL-64,,set,dry,
12388,,OEL-64,,set,dry,
12393,,OEL-64,,set,dry,
12395,,OEL-64,,set,dry,
12400,,null,,null,dry,
12409,,OEL-64,,set,dry,
12413,,OEL-64,,set,dry,
12416,,OEL-64,,set,dry,
12418,,OEL-64,,set,dry,
12425,,OEL-64,,set,dry,
12725,,OEL-146,,set,dry,
12731,,null,,null,dry,
12721,,OEL-146,,set,dry,
12483,,null,,null,dry,
12491,,null,,null,dry,
12497,,null,,null,dry,
12500,,null,,null,dry,
12513,,null,,null,dry,
12518,,null,,null,dry,
12522,,null,,null,dry,
12649,,OEL-146,,set,dry,
12528,,OEL-46,,set,dry,
12561,,OEL-65,,set,dry,
12564,,OEL-65,,set,dry,
12570,,OEL-65,,set,dry,
12572,,OEL-65,,set,dry,
12574,,OEL-65,,set,dry,
12576,,OEL-65,,set,dry,
12589,,OEL-65,,set,dry,
12591,,OEL-65,,set,dry,
12595,,OEL-65,,set,dry,
12598,,OEL-65,,set,dry,
12600,,OEL-65,,set,dry,
12637,,null,,null,dry,
12630,,null,,null,dry,
12643,,null,,null,dry,
12660,,OEL-146,,set,dry,
12668,,OEL-146,,set,dry,
12672,,OEL-146,,set,dry,
12677,,OEL-146,,set,dry,
12680,,OEL-146,,set,dry,
12684,,OEL-146,,set,dry,
12687,,OEL-146,,set,dry,
12700,,null,,null,dry,
12747,,null,,null,dry,
12761,,OEL-138,,set,dry,
12768,,OEL-66,,set,dry,
12799,,OEL-66,,set,dry,
12801,,OEL-66,,set,dry,
12804,,OEL-66,,set,dry,
12808,,OEL-66,,set,dry,
12817,,OEL-66,,set,dry,
12820,,OEL-66,,set,dry,
12824,,OEL-66,,set,dry,
12830,,OEL-66,,set,dry,
12832,,OEL-66,,set,dry,
12836,,OEL-66,,set,dry,
12843,,OEL-66,,set,dry,
12845,,OEL-66,,set,dry,
12862,,OEL-67,,set,dry,
12896,,OEL-67,,set,dry,
12898,,OEL-67,,set,dry,
12901,,OEL-67,,set,dry,
12905,,OEL-67,,set,dry,
12908,,OEL-67,,set,dry,
12913,,OEL-67,,set,dry,
12919,,OEL-67,,set,dry,
12928,,null,,null,dry,
12926,,OEL-67,,set,dry,
12933,,null,,null,dry,
12939,,null,,null,dry,
12943,,null,,null,dry,
12948,,OEL-67,,set,dry,
12952,,OEL-67,,set,dry,
12954,,OEL-67,,set,dry,
12956,,OEL-67,,set,dry,
12989,,OEL-68,,set,dry,
13026,,OEL-68,,set,dry,
13030,,OEL-68,,set,dry,
13034,,OEL-68,,set,dry,
13037,,OEL-68,,set,dry,
13040,,OEL-68,,set,dry,
13042,,OEL-68,,set,dry,
13044,,OEL-68,,set,dry,
13047,,OEL-68,,set,dry,
13049,,OEL-68,,set,dry,
13051,,null,,null,dry,
13075,,OEL-141,,set,dry,
13080,,OEL-143,,set,dry,
13097,,null,,null,dry,
13101,,null,,null,dry,
13104,,null,,null,dry,
13112,,null,,null,dry,
13118,,null,,null,dry,
13130,,OEL-145,,set,dry,
13138,,null,,null,dry,
13171,,OEL-147,,set,dry,
13503,,OEL-147,,set,dry,
13182,,OEL-147,,set,dry,
13190,,null,,null,dry,
15395,,null,,null,dry,
13323,,OEL-147,,set,dry,
13342,,OEL-147,,set,dry,
13352,,OEL-147,,set,dry,
13365,,OEL-147,,set,dry,
13378,,OEL-147,,set,dry,
13384,,OEL-147,,set,dry,
13396,,OEL-147,,set,dry,
13414,,OEL-147,,set,dry,
13408,,OEL-147,,set,dry,
13419,,OEL-147,,set,dry,
13442,,OEL-147,,set,dry,
13449,,OEL-147,,set,dry,
13457,,OEL-147,,set,dry,
13462,,OEL-147,,set,dry,
13469,,OEL-147,,set,dry,
13549,,null,,null,dry,
13570,,OEL-138,,set,dry,
13583,,null,,null,dry,
13595,,null,,null,dry,
13609,,null,,null,dry,
13614,,null,,null,dry,
13620,,null,,null,dry,
13660,,null,,null,dry,
14739,,null,,null,dry,
13728,,null,,null,dry,
13807,,null,,null,dry,
13847,,null,,null,dry,
13849,,null,,null,dry,
13852,,null,,null,dry,
13854,,null,,null,dry,
13856,,null,,null,dry,
14839,,null,,null,dry,
13938,,null,,null,dry,
14168,,null,,null,dry,
14298,,null,,null,dry,
14325,,null,,null,dry,
14519,,null,,null,dry,
14383,,null,,null,dry,
14489,,null,,null,dry,
14575,,null,,null,dry,
14622,,null,,null,dry,
14652,,null,,null,dry,
14666,,null,,null,dry,
14690,,OEL-148,,set,dry,
14698,,OEL-148,,set,dry,
14811,,null,,null,dry,
14822,,OEL-141,,set,dry,
15215,,null,,null,dry,
14901,,null,,null,dry,
14916,,null,,null,dry,
14928,,null,,null,dry,
14932,,null,,null,dry,
14988,,OEL-148,,set,dry,
14976,,OEL-148,,set,dry,
15000,,OEL-148,,set,dry,
15013,,OEL-148,,set,dry,
15024,,OEL-148,,set,dry,
15034,,OEL-148,,set,dry,
15041,,OEL-148,,set,dry,
15049,,OEL-148,,set,dry,
15062,,OEL-148,,set,dry,
15066,,OEL-148,,set,dry,
15071,,OEL-148,,set,dry,
15089,,OEL-148,,set,dry,
15103,,OEL-148,,set,dry,
15124,,OEL-148,,set,dry,
15135,,OEL-148,,set,dry,
15145,,OEL-148,,set,dry,
15157,,OEL-144,,set,dry,
15166,,null,,null,dry,
15226,,null,,null,dry,
15234,,null,,null,dry,
15355,,null,,null,dry,
15404,,null,,null,dry,
15432,,null,,null,dry,
15982,,null,,null,dry,
15443,,null,,null,dry,
15462,,null,,null,dry,
15470,,null,,null,dry,
15479,,null,,null,dry,
15549,,null,,null,dry,
15560,,null,,null,dry,
16027,,null,,null,dry,
16443,,null,,null,dry,
16056,,null,,null,dry,
16066,,null,,null,dry,
16087,,null,,null,dry,
16139,,null,,null,dry,
16184,,OEL-149,,set,dry,
16205,,null,,null,dry,
16244,,null,,null,dry,
16267,,OEL-149,,set,dry,
16281,,OEL-149,,set,dry,
16300,,OEL-149,,set,dry,
16307,,OEL-149,,set,dry,
16317,,OEL-149,,set,dry,
16327,,OEL-149,,set,dry,
16340,,OEL-149,,set,dry,
16354,,OEL-149,,set,dry,
16382,,OEL-149,,set,dry,
16386,,OEL-149,,set,dry,
16390,,OEL-149,,set,dry,
16403,,OEL-149,,set,dry,
16415,,OEL-149,,set,dry,
16427,,OEL-149,,set,dry,
16452,,null,,null,dry,
16476,,null,,null,dry,
16487,,null,,null,dry,
16505,,null,,null,dry,
16538,,null,,null,dry,
16558,,null,,null,dry,
16572,,null,,null,dry,
16598,,null,,null,dry,
16638,,null,,null,dry,
16645,,null,,null,dry,
16683,,null,,null,dry,
16709,,OEL-78,,set,dry,
16698,,OEL-79,,set,dry,
16765,,null,,null,dry,
16792,,null,,null,dry,
16854,,null,,null,dry,
16884,,null,,null,dry,
17534,,OEL-70,,set,dry,
16931,,null,,null,dry,
16993,,OEL-69,,set,dry,
17092,,OEL-69,,set,dry,
17083,,OEL-69,,set,dry,
17100,,OEL-69,,set,dry,
17107,,null,,null,dry,
17114,,OEL-69,,set,dry,
17122,,OEL-69,,set,dry,
17132,,OEL-69,,set,dry,
17148,,OEL-69,,set,dry,
17155,,OEL-69,,set,dry,
17163,,OEL-69,,set,dry,
17169,,OEL-69,,set,dry,
17230,,null,,null,dry,
17248,,null,,null,dry,
17260,,null,,null,dry,
17282,,null,,null,dry,
17275,,null,,null,dry,
17298,,null,,null,dry,
17309,,null,,null,dry,
17323,,null,,null,dry,
17771,,null,,null,dry,
17443,,OEL-145,,set,dry,
17511,,null,,null,dry,
17564,,OEL-70,,set,dry,
17570,,OEL-70,,set,dry,
17577,,OEL-70,,set,dry,
17583,,OEL-70,,set,dry,
17589,,OEL-70,,set,dry,
17599,,OEL-70,,set,dry,
17610,,OEL-70,,set,dry,
17617,,OEL-70,,set,dry,
17624,,OEL-70,,set,dry,
17632,,OEL-70,,set,dry,
17641,,OEL-70,,set,dry,
17677,,OEL-70,,set,dry,
17691,,OEL-70,,set,dry,
17697,,OEL-70,,set,dry,
17706,,OEL-70,,set,dry,
17712,,OEL-70,,set,dry,
17717,,OEL-70,,set,dry,
17781,,null,,null,dry,
17792,,null,,null,dry,
17804,,null,,null,dry,
17818,,null,,null,dry,
17811,,null,,null,dry,
17838,,null,,null,dry,
17864,,null,,null,dry,
17906,,OEL-71,,set,dry,
17942,,OEL-71,,set,dry,
17953,,OEL-71,,set,dry,
17946,,OEL-71,,set,dry,
17957,,OEL-71,,set,dry,
17961,,OEL-71,,set,dry,
17973,,OEL-71,,set,dry,
17984,,OEL-71,,set,dry,
17988,,OEL-71,,set,dry,
18002,,OEL-71,,set,dry,
18021,,OEL-71,,set,dry,
18027,,OEL-71,,set,dry,
18033,,OEL-71,,set,dry,
18046,,OEL-71,,set,dry,
18053,,OEL-71,,set,dry,
18059,,OEL-71,,set,dry,
18167,,null,,null,dry,
19452,,null,,null,dry,
18176,,null,,null,dry,
18182,,null,,null,dry,
18191,,null,,null,dry,
18201,,OEL-150,,set,dry,
18212,,null,,null,dry,
18249,,null,,null,dry,
20045,,INS-1,,set,dry,
18583,,OEL-150,,set,dry,
18571,,OEL-150,,set,dry,
18594,,OEL-150,,set,dry,
18605,,OEL-150,,set,dry,
18612,,OEL-150,,set,dry,
18624,,OEL-150,,set,dry,
18632,,OEL-150,,set,dry,
18638,,OEL-150,,set,dry,
18648,,OEL-150,,set,dry,
18659,,OEL-150,,set,dry,
18666,,OEL-150,,set,dry,
18671,,OEL-150,,set,dry,
18676,,OEL-150,,set,dry,
18685,,OEL-150,,set,dry,
18692,,OEL-150,,set,dry,
18699,,OEL-150,,set,dry,
18707,,OEL-150,,set,dry,
18794,,null,,null,dry,
18807,,null,,null,dry,
18817,,null,,null,dry,
20138,,null,,null,dry,
18948,,null,,null,dry,
18996,,null,,null,dry,
19053,,OEL-72,,set,dry,
20335,,INS-1,,set,dry,
20102,,INS-1,,set,dry,
19067,,OEL-72,,set,dry,
19079,,OEL-72,,set,dry,
19093,,OEL-72,,set,dry,
19097,,OEL-72,,set,dry,
19114,,null,,null,dry,
19120,,OEL-72,,set,dry,
19123,,null,,null,dry,
19140,,null,,null,dry,
20109,,INS-1,,set,dry,
19155,,OEL-72,,set,dry,
19164,,OEL-72,,set,dry,
19177,,OEL-72,,set,dry,
19185,,OEL-72,,set,dry,
19197,,OEL-72,,set,dry,
19206,,OEL-72,,set,dry,
20734,,INS-2,,set,dry,
20624,,null,,null,dry,
20641,,null,,null,dry,
20643,,null,,null,dry,
19360,,null,,null,dry,
19365,,null,,null,dry,
19372,,null,,null,dry,
19380,,null,,null,dry,
19414,,null,,null,dry,
20554,,null,,null,dry,
19606,,OEL-73,,set,dry,
19647,,OEL-73,,set,dry,
19654,,OEL-73,,set,dry,
19660,,OEL-73,,set,dry,
19671,,OEL-73,,set,dry,
19678,,OEL-73,,set,dry,
19685,,OEL-73,,set,dry,
19694,,OEL-73,,set,dry,
19703,,OEL-73,,set,dry,
19709,,OEL-73,,set,dry,
19717,,OEL-73,,set,dry,
19724,,OEL-73,,set,dry,
19730,,OEL-73,,set,dry,
19737,,OEL-73,,set,dry,
19746,,OEL-73,,set,dry,
19755,,OEL-73,,set,dry,
19767,,OEL-73,,set,dry,
19775,,null,,null,dry,
19781,,OEL-73,,set,dry,
21044,,null,,null,dry,
20581,,null,,null,dry,
19848,,null,,null,dry,
19871,,null,,null,dry,
19879,,null,,null,dry,
19887,,null,,null,dry,
19896,,null,,null,dry,
20609,,null,,null,dry,
19927,,null,,null,dry,
20593,,null,,null,dry,
19990,,null,,null,dry,
28357,,null,,null,dry,
20116,,null,,null,dry,
20165,,OEL-151,,set,dry,
20170,,null,,null,dry,
20178,,null,,null,dry,
20188,,null,,null,dry,
20194,,null,,null,dry,
20201,,null,,null,dry,
20238,,null,,null,dry,
20244,,null,,null,dry,
20251,,null,,null,dry,
20311,,null,,null,dry,
20344,,INS-1,,set,dry,
20405,,null,,null,dry,
21098,,INS-4,,set,dry,
20473,,null,,null,dry,
20683,,null,,null,dry,
20757,,INS-2,,set,dry,
20766,,INS-2,,set,dry,
20772,,INS-2,,set,dry,
20783,,INS-2,,set,dry,
20790,,INS-2,,set,dry,
20904,,null,,null,dry,
20917,,null,,null,dry,
20931,,null,,null,dry,
20945,,null,,null,dry,
20947,,null,,null,dry,
20954,,null,,null,dry,
20991,,INS-4,,set,dry,
21009,,INS-4,,set,dry,
21022,,null,,null,dry,
21068,,null,,null,dry,
21104,,INS-4,,set,dry,
21112,,INS-4,,set,dry,
21119,,INS-4,,set,dry,
21126,,INS-4,,set,dry,
21133,,INS-4,,set,dry,
21141,,INS-4,,set,dry,
21148,,INS-4,,set,dry,
21175,,null,,null,dry,
21195,,OEL-151,,set,dry,
21184,,OEL-81,,set,dry,
21216,,OEL-151,,set,dry,
21223,,OEL-151,,set,dry,
21232,,OEL-151,,set,dry,
21239,,OEL-151,,set,dry,
21313,,null,,null,dry,
21336,,OEL-151,,set,dry,
21341,,OEL-151,,set,dry,
21347,,OEL-151,,set,dry,
21352,,OEL-151,,set,dry,
21356,,OEL-151,,set,dry,
21360,,OEL-151,,set,dry,
21364,,OEL-151,,set,dry,
21368,,OEL-151,,set,dry,
21374,,null,,null,dry,
21378,,OEL-151,,set,dry,
21382,,OEL-151,,set,dry,
21386,,OEL-151,,set,dry,
26719,,null,,null,dry,
21503,,null,,null,dry,
21518,,null,,null,dry,
21563,,INS-5,,set,dry,
21641,,null,,null,dry,
21625,,null,,null,dry,
21664,,null,,null,dry,
21713,,OEL-76,,set,dry,
21729,,OEL-76,,set,dry,
21739,,OEL-76,,set,dry,
21747,,OEL-76,,set,dry,
21754,,OEL-76,,set,dry,
21763,,OEL-76,,set,dry,
21775,,OEL-76,,set,dry,
21784,,OEL-76,,set,dry,
21790,,OEL-76,,set,dry,
21802,,OEL-76,,set,dry,
21811,,OEL-76,,set,dry,
21818,,OEL-76,,set,dry,
21836,,OEL-76,,set,dry,
21845,,OEL-76,,set,dry,
21852,,OEL-76,,set,dry,
21858,,OEL-76,,set,dry,
21871,,OEL-76,,set,dry,
21877,,OEL-76,,set,dry,
22155,,null,,null,dry,
22160,,null,,null,dry,
22167,,null,,null,dry,
22172,,null,,null,dry,
22179,,null,,null,dry,
22184,,null,,null,dry,
22189,,null,,null,dry,
22195,,null,,null,dry,
22207,,null,,null,dry,
22440,,OEL-74,,set,dry,
22246,,null,,null,dry,
22258,,null,,null,dry,
22267,,null,,null,dry,
22285,,null,,null,dry,
22328,,OEL-74,,set,dry,
22355,,OEL-74,,set,dry,
22361,,OEL-74,,set,dry,
22367,,OEL-74,,set,dry,
22373,,OEL-74,,set,dry,
22376,,OEL-74,,set,dry,
22384,,OEL-74,,set,dry,
22394,,OEL-74,,set,dry,
22409,,OEL-74,,set,dry,
22423,,OEL-74,,set,dry,
22446,,OEL-74,,set,dry,
22453,,OEL-74,,set,dry,
22459,,OEL-74,,set,dry,
22466,,OEL-74,,set,dry,
22554,,OEL-75,,set,dry,
22564,,OEL-75,,set,dry,
22569,,OEL-75,,set,dry,
22576,,OEL-75,,set,dry,
22585,,OEL-75,,set,dry,
22593,,OEL-75,,set,dry,
22598,,OEL-75,,set,dry,
22604,,OEL-75,,set,dry,
22615,,OEL-75,,set,dry,
22625,,OEL-75,,set,dry,
22651,,OEL-75,,set,dry,
22657,,OEL-75,,set,dry,
22779,,null,,null,dry,
22836,,null,,null,dry,
22856,,OEL-152,,set,dry,
22900,,null,,null,dry,
23099,,null,,null,dry,
23110,,OEL-152,,set,dry,
23171,,null,,null,dry,
23179,,null,,null,dry,
23189,,null,,null,dry,
23210,,null,,null,dry,
23229,,null,,null,dry,
23284,,OEL-152,,set,dry,
23753,,OEL-77,,set,dry,
24784,,null,,null,dry,
24792,,null,,null,dry,
24806,,null,,null,dry,
24144,,null,,null,dry,
23409,,null,,null,dry,
23423,,null,,null,dry,
23434,,null,,null,dry,
23444,,null,,null,dry,
23471,,null,,null,dry,
23491,,null,,null,dry,
23503,,null,,null,dry,
23611,,OEL-152,,set,dry,
23587,,OEL-152,,set,dry,
23603,,OEL-152,,set,dry,
23828,,OEL-77,,set,dry,
23623,,null,,null,dry,
23714,,OEL-152,,set,dry,
23723,,OEL-152,,set,dry,
23731,,OEL-152,,set,dry,
24290,,null,,null,dry,
23771,,OEL-77,,set,dry,
23790,,OEL-77,,set,dry,
24185,,null,,null,dry,
23803,,OEL-77,,set,dry,
23811,,OEL-77,,set,dry,
23844,,OEL-77,,set,dry,
23854,,OEL-77,,set,dry,
23866,,null,,null,dry,
24235,,OEL-152,,set,dry,
23974,,OEL-77,,set,dry,
23986,,OEL-77,,set,dry,
23998,,OEL-77,,set,dry,
24394,,null,,null,dry,
24041,,null,,null,dry,
24060,,null,,null,dry,
24075,,null,,null,dry,
24171,,null,,null,dry,
24192,,null,,null,dry,
24213,,OEL-152,,set,dry,
24246,,OEL-152,,set,dry,
24258,,OEL-152,,set,dry,
24269,,OEL-152,,set,dry,
24275,,null,,null,dry,
24302,,null,,null,dry,
24315,,OEL-123,,set,dry,
25399,,OEL-79,,set,dry,
25378,,OEL-79,,set,dry,
25404,,OEL-79,,set,dry,
24375,,null,,null,dry,
24467,,OEL-153,,set,dry,
24479,,OEL-153,,set,dry,
24458,,OEL-153,,set,dry,
24605,,null,,null,dry,
24534,,OEL-153,,set,dry,
24563,,null,,null,dry,
24571,,null,,null,dry,
24580,,null,,null,dry,
24589,,null,,null,dry,
24592,,null,,null,dry,
24706,,OEL-153,,set,dry,
24631,,OEL-78,,set,dry,
25573,,OEL-80,,set,dry,
24648,,OEL-78,,set,dry,
24658,,OEL-153,,set,dry,
24696,,OEL-153,,set,dry,
25363,,null,,null,dry,
24722,,null,,null,dry,
24752,,OEL-153,,set,dry,
24741,,OEL-153,,set,dry,
24766,,null,,null,dry,
24823,,null,,null,dry,
24834,,null,,null,dry,
24859,,OEL-78,,set,dry,
24907,,OEL-78,,set,dry,
24919,,OEL-78,,set,dry,
24933,,OEL-78,,set,dry,
24945,,OEL-78,,set,dry,
24951,,OEL-78,,set,dry,
24962,,OEL-78,,set,dry,
24971,,OEL-78,,set,dry,
24979,,OEL-78,,set,dry,
24980,,OEL-78,,set,dry,
25003,,OEL-78,,set,dry,
25009,,OEL-78,,set,dry,
25016,,OEL-78,,set,dry,
25022,,OEL-78,,set,dry,
25040,,null,,null,dry,
25044,,OEL-154,,set,dry,
25057,,null,,null,dry,
28345,,null,,null,dry,
28347,,null,,null,dry,
25282,,OEL-145,,set,dry,
25289,,OEL-145,,set,dry,
25300,,OEL-145,,set,dry,
25306,,OEL-145,,set,dry,
25318,,OEL-145,,set,dry,
25325,,OEL-145,,set,dry,
25335,,OEL-145,,set,dry,
25344,,OEL-145,,set,dry,
25411,,OEL-79,,set,dry,
25417,,OEL-79,,set,dry,
25424,,OEL-79,,set,dry,
25429,,OEL-79,,set,dry,
25436,,OEL-79,,set,dry,
25443,,OEL-79,,set,dry,
25448,,OEL-79,,set,dry,
25460,,OEL-79,,set,dry,
25469,,OEL-79,,set,dry,
25474,,OEL-79,,set,dry,
25587,,OEL-80,,set,dry,
25606,,OEL-80,,set,dry,
25621,,OEL-80,,set,dry,
25616,,OEL-80,,set,dry,
25627,,OEL-80,,set,dry,
25634,,OEL-80,,set,dry,
25636,,OEL-80,,set,dry,
25651,,OEL-80,,set,dry,
25652,,OEL-80,,set,dry,
25655,,OEL-80,,set,dry,
25743,,null,,null,dry,
25686,,OEL-80,,set,dry,
25752,,null,,null,dry,
25764,,null,,null,dry,
25775,,OEL-110,,set,dry,
25790,,null,,null,dry,
25797,,null,,null,dry,
25842,,OEL-81,,set,dry,
25963,,OEL-154,,set,dry,
25892,,OEL-81,,set,dry,
25913,,OEL-154,,set,dry,
25931,,OEL-154,,set,dry,
25942,,OEL-154,,set,dry,
25953,,OEL-154,,set,dry,
25976,,OEL-154,,set,dry,
25987,,OEL-154,,set,dry,
26004,,null,,null,dry,
26012,,null,,null,dry,
26019,,OEL-154,,set,dry,
26045,,OEL-154,,set,dry,
26049,,OEL-154,,set,dry,
26055,,OEL-154,,set,dry,
26248,,null,,null,dry,
26082,,INS-5,,set,dry,
26093,,INS-5,,set,dry,
26100,,INS-5,,set,dry,
26106,,INS-5,,set,dry,
26109,,INS-5,,set,dry,
26217,,null,,null,dry,
26263,,OEL-81,,set,dry,
26264,,OEL-81,,set,dry,
26280,,OEL-81,,set,dry,
26288,,OEL-81,,set,dry,
26294,,OEL-81,,set,dry,
26302,,OEL-81,,set,dry,
26308,,OEL-81,,set,dry,
26310,,OEL-81,,set,dry,
26331,,OEL-81,,set,dry,
26332,,OEL-81,,set,dry,
26343,,OEL-81,,set,dry,
26344,,OEL-81,,set,dry,
26355,,OEL-81,,set,dry,
26359,,OEL-81,,set,dry,
26371,,OEL-81,,set,dry,
26376,,OEL-81,,set,dry,
26386,,OEL-81,,set,dry,
26387,,OEL-81,,set,dry,
26399,,null,,null,dry,
26400,,OEL-81,,set,dry,
26412,,null,,null,dry,
26413,,OEL-81,,set,dry,
26429,,OEL-81,,set,dry,
26428,,OEL-81,,set,dry,
26441,,OEL-81,,set,dry,
26442,,OEL-81,,set,dry,
26481,,OEL-81,,set,dry,
26493,,OEL-81,,set,dry,
26522,,null,,null,dry,
26533,,null,,null,dry,
26563,,OEL-154,,set,dry,
26577,,OEL-154,,set,dry,
26588,,OEL-154,,set,dry,
26600,,OEL-154,,set,dry,
26612,,OEL-154,,set,dry,
26625,,null,,null,dry,
26637,,null,,null,dry,
26663,,OEL-139,,set,dry,
26672,,OEL-141,,set,dry,
26680,,OEL-93,,set,dry,
26735,,OEL-82,,set,dry,
26743,,OEL-82,,set,dry,
26762,,OEL-82,,set,dry,
26771,,OEL-82,,set,dry,
26779,,OEL-82,,set,dry,
26782,,OEL-82,,set,dry,
26792,,OEL-82,,set,dry,
26799,,OEL-82,,set,dry,
26804,,OEL-82,,set,dry,
26810,,OEL-82,,set,dry,
26816,,OEL-82,,set,dry,
26824,,OEL-82,,set,dry,
26829,,OEL-82,,set,dry,
27052,,null,,null,dry,
26873,,OEL-83,,set,dry,
26899,,OEL-83,,set,dry,
26905,,OEL-83,,set,dry,
26913,,OEL-83,,set,dry,
26924,,OEL-83,,set,dry,
