id,slug,lang,categoria_old,categoria_new,action,note
4ff88ea2-61e8-4e06-9290-6ae083b3b583,2-fede-e-luce-larte-dellincontro-per-superare-la-paura-della,it,Fede e Luce,fede-e-luce,patch_ok,
732dac2a-0779-483e-890c-790ffd581359,questionario-per-i-fratelli-e-sorrelle-di-persone-con-disabi,it,Famiglia,famiglia,patch_ok,
27e2ae15-119d-42eb-8da8-1b14d3d52baf,alessandro-bertolini,it,Spiritualità,spiritualita,patch_ok,
117a86ba-17bd-4e3f-ba12-e519499056b2,e-uscita-una-nuova-legge-sullassegno-di-accompagnamento-per-,it,Progetti,progetti,patch_ok,
a1975166-5cda-4119-8eab-6be5512a7e50,la-mia-vita,it,Famiglia,famiglia,patch_ok,
b2659d92-0078-46b8-8641-c1e3be0a1f72,letture-consigliate-la-vita-puo-ricominciare-recensione,it,Cultura,cultura,patch_ok,
bbfd245c-40ba-433f-a06b-5c1df958dc9d,jean-vanier-libano,it,Fede e Luce,fede-e-luce,patch_ok,
351fc40e-0b4a-4565-acf7-e34673f0baa0,io-mi-domando,it,Scuola,scuola,patch_ok,
b7a49db6-0d24-4b23-b71d-3ebba20aa6da,gli-altri-vostri-figli-lhanno-accettato,it,Famiglia,famiglia,patch_ok,
56a1b7bf-f3f2-4d54-938f-07cc8ff0cfa1,vita-fede-e-luce,it,Fede e Luce,fede-e-luce,patch_ok,
412b81ca-d67d-443e-8239-3ae01aa26eed,ci-hanno-scritto-insieme-n-23,it,Fede e Luce,fede-e-luce,patch_ok,
6e2934ce-b127-4c85-81ce-1e380445e80e,25-numero-6-anno,it,Fede e Luce,fede-e-luce,patch_ok,
7185460f-90da-4428-9813-71ada0579078,perche-non-mi-capisci-2,it,Famiglia,famiglia,patch_ok,
8353237e-28e1-4d50-b4b7-12353cd196dd,non-e-facile-esprimere,it,Famiglia,famiglia,patch_ok,
5f70da4e-8d76-40bb-89d0-0ffefcb4d634,fratelli-e-sorelle-di-persone-con-disabilita-2,it,Famiglia,famiglia,patch_ok,
b9e1517f-48f4-4a96-bf1c-9018546e3b1a,una-realta-esigente,it,Famiglia,famiglia,patch_ok,
48290a7f-45e6-4bb6-98c5-2b28c42fb6fa,una-lettera,it,Famiglia,famiglia,patch_ok,
72e827da-51d3-44de-9a5a-7d08d4a9c868,mia-sorella,it,Famiglia,famiglia,patch_ok,
0949f5c9-1e33-42dd-8310-5c45567e9d21,5-anni-di-casetta,it,Spiritualità,spiritualita,patch_ok,
40fb524a-c3a0-4058-a8d4-916bed24ff6d,andiamo-alla-casetta,it,Spiritualità,spiritualita,patch_ok,
5fc612a3-bb9d-4413-a4b6-1eb42315c62f,uno-due-tre-stella,it,Fede e Luce,fede-e-luce,patch_ok,
bd36e66d-e07d-4778-be42-985b916580b7,via-plinio-30,it,Fede e Luce,fede-e-luce,patch_ok,
aacac805-ec17-43d8-a820-89dced5dc359,telegramma-educarsi-insieme-crescere-con-gli-altri-per-il-be,it,Educazione e Formazione,educazione-e-formazione,patch_ok,
6b825063-90ea-470b-b5ed-6bfe4af5b0e1,ci-hanno-scritto-insieme-n-26,it,Famiglia,famiglia,patch_ok,
7d4f8b96-ceb9-4cdc-a670-7ccec23ee7ab,vita-fede-e-luce-insieme-n-26,it,Fede e Luce,fede-e-luce,patch_ok,
ecd78380-abea-47cc-a888-c2994b9d3984,letture-consigliate-n-26,it,Cultura,cultura,patch_ok,
3ac33412-c913-4a91-bf7a-e87ca629dfe9,un-problema-che-non-so-risolvere,it,Famiglia,famiglia,patch_ok,
06f87b56-2a7b-494a-85e3-52023cc89d43,dalla-parte-di-lazzaro,it,Spiritualità,spiritualita,patch_ok,
bbca7792-8478-4f5b-b29d-e4b4e03fcd4a,consumare-lo-stesso-pasto,it,Spiritualità,spiritualita,patch_ok,
37474502-2c6f-4356-a46c-089d30bc6b86,lavventura-di-oletta-quando-il-cavallo-diventa-terapia,it,Progetti,progetti,patch_ok,
a2dc1536-ebd6-4ed2-9f72-22600a16765a,ogni-volta-che-lascio-alfedena,it,Fede e Luce,fede-e-luce,patch_ok,
715eb2e1-3b05-407b-a977-9080f077635f,quante-domande-davanti-a-loro,it,Famiglia,famiglia,patch_ok,
b8b60b0b-8b54-4417-bb21-87d16961d468,marina-di-camerota-venti-giorni-di-prime-volte,it,Progetti,progetti,patch_ok,
262d6ff8-5ea0-42b0-8a9d-c1f7f9c308e6,incontro-internazionale-e-nazionale-un-ponte-di-solidarieta-,it,Fede e Luce,fede-e-luce,patch_ok,
43016c19-c1ea-4d3e-bd36-b6419e2bb4b5,campeggio-fede-e-luce-unavventura-di-vita-e-comunita,it,Progetti,progetti,patch_ok,
ffe27d2d-0026-48e5-9a99-abb9256d1933,fratelli-e-sorelle-di-persone-con-disabilita-una-realta-da-r,it,Famiglia,famiglia,patch_ok,
62acb75b-68b8-435c-8c15-17bdde7091da,estate-fede-e-luce-1980-la-gioia-di-fare-vacanza-insieme,it,Progetti,progetti,patch_ok,
3475632f-16a2-4f2b-ab2d-047a556259f3,ci-hanno-scritto-insieme-n-27,it,Famiglia,famiglia,patch_ok,
8135f53f-a53f-4964-a204-a5d1b372ba10,sia-fatta-la-tua-volonta,it,Fede e Luce,fede-e-luce,patch_ok,
414f49c5-eb9f-494a-b01d-7716268ecdde,un-aiuto-per-il-pellegrinaggio-di-lourdes-1981-chi-puo-darci,it,Fede e Luce,fede-e-luce,patch_ok,
a5e14da6-375d-40a0-ba33-7f4f697af0c2,dopo-di-me-il-diluvio-commedia-musicale-gruppo-fede-luce-san,it,Cultura,cultura,patch_ok,
4d15b09f-1c7e-4769-9e1b-fcbab01edc3c,dal-sostegno-alla-partecipazione-esperienze-di-educazione-in,it,Progetti,progetti,patch_ok,
